"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.0318927156092892,0.0318927156092892,0.0381254908451468,0.0915185472216067,0.0844782113653906,0.0910973486760138,0.0844782113653906,0.000142353787288716,0
"2",0.001,0.0315565663326911,0.0315565663326911,0.0371479999172837,0.0900622168580094,0.083879137565417,0.0898691774163463,0.083879137565417,0.000142547129244702,0
"3",0.002,0.0312229404664703,0.0312229404664703,0.0361789616000196,0.0886173563610282,0.0832835256597833,0.0886499313038755,0.0832835256597833,0.000142739981526749,0
"4",0.003,0.0308918375210033,0.0308918375210033,0.035218381169208,0.0871839726373359,0.0826913751592326,0.0874396157586975,0.0826913751592326,0.000142932343673757,0
"5",0.004,0.0305632569968618,0.0305632569968618,0.0342662639068899,0.0857620726000369,0.0821026855678394,0.0862382362113428,0.0821026855678394,0.000143124215221089,0
"6",0.005,0.030237198384693,0.030237198384693,0.0333226151009985,0.0843516631682523,0.0815174563829378,0.0850457981025362,0.0815174563829379,0.000143315595700551,0
"7",0.006,0.0299136611650996,0.0299136611650996,0.032387440045067,0.0829527512667101,0.0809356870950503,0.08386230688296,0.0809356870950504,0.000143506484640365,0
"8",0.007,0.0295926448085178,0.0295926448085178,0.0314607440379241,0.0815653438253187,0.0803573771878145,0.0826877680130078,0.0803573771878145,0.000143696881565155,0
"9",0.008,0.0292741487750928,0.0292741487750928,0.0305425323833865,0.0801894477787364,0.0797825261379079,0.0815221869625344,0.079782526137908,0.000143886785995918,0
"10",0.009,0.0289581725145552,0.0289581725145552,0.0296328103899499,0.0788250700659376,0.0792111334149753,0.0803655692106046,0.0792111334149754,0.000144076197450005,0
"11",0.01,0.0286447154660934,0.0286447154660934,0.0287315833704683,0.0774722176297649,0.0786431984815506,0.0792179202452322,0.0786431984815507,0.000144265115441098,0
"12",0.011,0.0283337770582265,0.0283337770582265,0.0278388566418342,0.0761308974164808,0.0780787207929827,0.0780792455631206,0.0780787207929827,0.000144453539479191,0
"13",0.012,0.028025356708674,0.028025356708674,0.0269546355246498,0.0748011163753067,0.0775176997973552,0.0769495506693926,0.0775176997973553,0.000144641469070559,0
"14",0.013,0.0277194538242254,0.0277194538242254,0.026078925342893,0.0734828814579566,0.0769601349354096,0.0758288410773197,0.0769601349354096,0.000144828903717743,0
"15",0.014,0.0274160678006074,0.0274160678006074,0.0252117314235798,0.0721761996181643,0.0764060256404653,0.0747171223080448,0.0764060256404653,0.000145015842919525,0
"16",0.015,0.0271151980223496,0.0271151980223496,0.0243530590964205,0.0708810778112017,0.0758553713383387,0.0736143998903022,0.0758553713383388,0.000145202286170903,0
"17",0.016,0.0268168438626485,0.0268168438626485,0.0235029136934687,0.0695975229933882,0.0753081714472617,0.0725206793601287,0.0753081714472617,0.000145388232963069,0
"18",0.017,0.0265210046832303,0.0265210046832303,0.0226613005487652,0.0683255421215928,0.0747644253777991,0.0714359662605727,0.0747644253777992,0.000145573682783384,0
"19",0.018,0.0262276798342116,0.0262276798342116,0.0218282249979787,0.0670651421527312,0.0742241325327647,0.0703602661413991,0.0742241325327648,0.000145758635115357,0
"20",0.019,0.0259368686539585,0.0259368686539585,0.0210036923780365,0.0658163300432503,0.0736872923071373,0.0692935845587866,0.0736872923071373,0.000145943089438619,0
"21",0.02,0.0256485704689441,0.0256485704689441,0.0201877080267522,0.0645791127486059,0.0731539040879735,0.06823592707502,0.0731539040879736,0.000146127045228901,0
"22",0.021,0.0253627845936042,0.0253627845936042,0.0193802772824462,0.0633534972227339,0.0726239672543218,0.0671872992581792,0.0726239672543218,0.000146310501958007,0
"23",0.022,0.0250795103301909,0.0250795103301909,0.0185814054835596,0.0621394904175105,0.0720974811771344,0.0661477066818214,0.0720974811771344,0.000146493459093789,0
"24",0.023,0.0247987469686252,0.0247987469686252,0.0177910979682639,0.0609370992822056,0.0715744452191775,0.0651171549246584,0.0715744452191775,0.000146675916100128,0
"25",0.024,0.0245204937863469,0.0245204937863469,0.0170093600740618,0.0597463307629254,0.0710548587349415,0.0640956495702275,0.0710548587349415,0.000146857872436904,0
"26",0.025,0.0242447500481632,0.0242447500481632,0.0162361971373833,0.0585671918020494,0.0705387210705489,0.0630831962065582,0.0705387210705489,0.000147039327559971,0
"27",0.026,0.023971515006095,0.023971515006095,0.0154716144931741,0.0573996893376536,0.0700260315636621,0.062079800425832,0.0700260315636621,0.000147220280921135,0
"28",0.027,0.023700787899222,0.023700787899222,0.0147156174744794,0.05624383030293,0.0695167895433889,0.0610854678240375,0.0695167895433889,0.000147400731968125,0
"29",0.028,0.0234325679535249,0.0234325679535249,0.0139682114120175,0.0550996216255914,0.0690109943301876,0.0601002040006183,0.0690109943301877,0.000147580680144573,0
"30",0.029,0.0231668543817267,0.0231668543817267,0.0132294016337516,0.0539670702272725,0.068508645235771,0.0591240145581169,0.068508645235771,0.000147760124889979,0
"31",0.03,0.0229036463831307,0.0229036463831307,0.0124991934644489,0.0528461830229155,0.0680097415630074,0.0581569051018102,0.0680097415630074,0.000147939065639694,0
"32",0.031,0.0226429431434581,0.0226429431434581,0.0117775922252379,0.0517369669201507,0.067514282605823,0.0571988812393417,0.067514282605823,0.000148117501824889,0
"33",0.032,0.0223847438346822,0.0223847438346822,0.0110646032331554,0.0506394288186648,0.0670222676491008,0.0562499485803448,0.0670222676491008,0.000148295432872531,0
