"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.60011493772436,0.60011493772436,0.600114937724361,0.609452074211993,0.609452074211993,0.609452074211993,0.609452074211993,0.412997151312166,0
"2",0.21,0.0931332684468808,0.0931332684468808,0.200810759490634,0.209300509915408,0.173543065048349,0.2321481371673,0.173543065048348,0.0692296024567089,0
"3",0.31,0.102663406159675,0.102663406159675,0.152817994463642,0.147794626811605,0.129044855551428,0.147334366898197,0.129044855551428,0.151704428626006,0
"4",0.33,0.268280727926929,0.268280727926929,0.394645987087776,0.335319439953146,0.384978377460917,0.402746638594693,0.384978377460916,0.217870662082832,0
"5",0.54,0.0100783369070249,0.0100783369070249,0.329907109556417,0.375247358285157,0.0808641638275662,0.314740139085515,0.0808641638275664,0.289917533023821,0
"6",0.53,0.153313255536366,0.153313255536366,0.974551332866987,0.917949451246394,0.155602144921719,0.988271878453101,0.15560214492172,0.353238487386177,0
"7",0.41,0.221186566273093,0.221186566273093,0.920571094873476,0.988396319958588,0.451880220824983,1.03532593353594,0.451880220824984,0.413180363903491,0
"8",0.67,0.0574040520209727,0.0574040520209727,0.53181023493412,0.612169511762724,0.0979812467197812,0.465226798188032,0.0979812467197812,0.528563662214501,0
