"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.570706470865901,0.589381534987743,0.589135839437877,0.600745578998839,0.579862392914798,0.598735937071134,0.578631351284883,0.428450903038204,-0.00363914757118766
"2",0.001,0.568430202130295,0.589894812721372,0.589595902900994,0.601044114619589,0.577962599274058,0.599199826406615,0.576688256557454,0.429841486461304,-0.00331095190947228
"3",0.002,0.566164647823182,0.590406538679171,0.590057657936208,0.601344888631539,0.576072580649321,0.599665604868191,0.574755202759841,0.431227793821146,-0.00298145318438442
"4",0.003,0.563909795415938,0.590916707051685,0.590521099515374,0.60164789712435,0.574192324702708,0.600133267735743,0.572832177015255,0.432609831045018,-0.00265065307866026
"5",0.004,0.561665632312843,0.591425312015582,0.590986222587696,0.601953136168822,0.572321819025772,0.600602810265174,0.570919166373739,0.433987604100652,-0.00231855328234683
"6",0.005,0.559432145850881,0.591932347733779,0.591453022079697,0.602260601816848,0.570461051139242,0.601074227688355,0.569016157811902,0.435361118996441,-0.00198515549280664
"7",0.006,0.557209323299534,0.592437808355588,0.591921492895204,0.602570290101389,0.568610008492758,0.601547515213067,0.567123138232648,0.43673038178165,-0.00165046141472213
"8",0.007,0.554997151860572,0.592941688016849,0.592391629915313,0.602882197036432,0.566768678464604,0.602022668022937,0.56524009446491,0.43809539854664,-0.00131447276009978
"9",0.008,0.552795618667849,0.593443980840077,0.592863427998377,0.603196318616957,0.564937048361449,0.602499681277388,0.563367013263378,0.439456175423081,-0.000977191248274153
"10",0.009,0.550604710787099,0.593944680934608,0.593336881979976,0.603512650818902,0.563115105418078,0.602978550111569,0.561503881308233,0.440812718584176,-0.000638618605911804
"11",0.01,0.548424415215722,0.59444378239674,0.593811986672898,0.603831189599129,0.561302836797122,0.603459269636308,0.559650685204869,0.44216503424488,-0.00029875656701439
"12",0.011,0.546254718882583,0.594941279309886,0.594288736867116,0.604151930895388,0.559500229588801,0.603941834938044,0.557807411483623,0.443513128662124,4.2393127077006e-05
"13",0.012,0.544095608647799,0.595437165744722,0.594767127329769,0.604474870626287,0.557707270810646,0.604426241078774,0.555974046599506,0.444857008135035,0.000384828727679586
"14",0.013,0.541947071302534,0.595931435759343,0.595247152805138,0.604800004691253,0.555923947407232,0.604912483095993,0.554150576931922,0.446196679005169,0.000728548478764841
"15",0.014,0.53980909356879,0.596424083399418,0.595728808014628,0.605127328970499,0.554150246249913,0.605400556002636,0.552336988784397,0.447532147656732,0.00107355061695638
"16",0.015,0.537681662099193,0.596915102698338,0.596212087656747,0.605456839324993,0.55238615413654,0.605890454787018,0.550533268384299,0.448863420516808,0.00141983337152708
"17",0.016,0.535564763476789,0.597404487677392,0.596696986407087,0.605788531596423,0.550631657791201,0.606382174412779,0.548739401882566,0.450190504055597,0.00176739496439594
"18",0.017,0.533458384214831,0.597892232345916,0.597183498918305,0.606122401607162,0.548886743863937,0.606875709818825,0.546955375353422,0.451513404786633,0.00211623361012682
"19",0.018,0.531362510756565,0.598378330701458,0.597671619820102,0.606458445160237,0.547151398930469,0.607371055919262,0.545181174794095,0.452832129267029,0.00246634751592531
"20",0.019,0.529277129475027,0.598862776729952,0.59816134371921,0.606796658039296,0.545425609491932,0.607868207603353,0.543416786124549,0.454146684097706,0.00281773488163675
"21",0.02,0.527202226672818,0.599345564405875,0.598652665199369,0.607137036008574,0.543709361974581,0.608367159735447,0.541662195187185,0.455457075923629,0.00317039389974551
"22",0.021,0.525137788581903,0.599826687692428,0.599145578821309,0.607479574812858,0.542002642729525,0.608867907154923,0.539917387746567,0.456763311434045,0.00352432275537165
"23",0.022,0.523083801363392,0.600306140541701,0.599640079122741,0.607824270177462,0.540305438032444,0.609370444676138,0.538182349489139,0.458065397362726,0.00387951962627095
"24",0.023,0.521040251107323,0.600783916894853,0.600136160618329,0.608171117808183,0.538617734083304,0.609874767088359,0.536457066022931,0.459363340488203,0.0042359826828327
"25",0.024,0.519007123832454,0.601260010682289,0.600633817799684,0.608520113391281,0.536939517006081,0.610380869155717,0.534741522877279,0.460657147634018,0.00459371008807904
"26",0.025,0.516984405486042,0.601734415823834,0.60113304513534,0.608871252593436,0.53527077284847,0.610888745617135,0.533035705502529,0.461946825668957,0.00495269999766382
"27",0.026,0.514972081943628,0.602207126228923,0.601633837070744,0.609224531061724,0.533611487581608,0.611398391186283,0.531339599269756,0.463232381507308,0.0053129505598715
"28",0.027,0.512970139008818,0.60267813579678,0.602136188028239,0.609579944423578,0.531961647099774,0.611909800551506,0.529653189470463,0.464513822109101,0.00567445991561718
"29",0.028,0.510978562413067,0.603147438416606,0.60264009240705,0.609937488286765,0.530321237220118,0.612422968375778,0.527976461316292,0.465791154480362,0.00603722619844557
"30",0.029,0.508997337815461,0.603615027967771,0.603145544583267,0.610297158239343,0.528690243682356,0.612937889296636,0.526309399938731,0.467064385673364,0.0064012475345309
"31",0.03,0.50702645080249,0.604080898319998,0.603652538909834,0.610658949849639,0.527068652148487,0.613454557926124,0.524651990388813,0.468333522786875,0.00676652204267685
"32",0.031,0.505065886887837,0.604545043333568,0.604161069716535,0.611022858666212,0.525456448202493,0.613972968850733,0.52300421763682,0.469598572966427,0.00713304783431672
"33",0.032,0.503115631512145,0.605007456859502,0.604671131309979,0.611388880217822,0.523853617350053,0.614493116631342,0.521366066571985,0.470859543404557,0.00750082301351302
"34",0.033,0.501175670042806,0.605468132739773,0.60518271797359,0.611757010013403,0.522260145018238,0.615014995803161,0.519737522002188,0.47211644134108,0.00786984567695883
"35",0.034,0.499245987773724,0.605927064807501,0.605695823967591,0.612127243542023,0.520676016555219,0.615538600875671,0.518118568653653,0.473369274063344,0.00824011391397739
"36",0.035,0.497326569925101,0.606384246887154,0.606210443528994,0.612499576272863,0.519101217229962,0.616063926332566,0.516509191170644,0.474618048906493,0.00861162580652308
"37",0.036,0.495417401643201,0.606839672794761,0.606726570871588,0.612874003655176,0.517535732231926,0.616590966631689,0.514909374115156,0.475862773253737,0.0089843794291828
"38",0.037,0.493518468000133,0.607293336338114,0.607244200185927,0.613250521118263,0.515979546670768,0.61711971620498,0.513319101966612,0.477103454536615,0.00935837284917559
"39",0.038,0.491629753993612,0.607745231316984,0.60776332563932,0.613629124071439,0.514432645576023,0.617650169458408,0.511738359121545,0.478340100235271,0.00973360412635592
"40",0.039,0.489751244546736,0.608195351523332,0.608283941375818,0.614009807904002,0.512895013896808,0.618182320771922,0.510167129893288,0.479572717878718,0.010110071313213
"41",0.04,0.487882924507748,0.608643690741523,0.608806041516203,0.6143925679852,0.511366636501507,0.618716164499379,0.508605398511661,0.480801315045121,0.0104877724548735
"42",0.041,0.486024778649815,0.609090242748549,0.609329620157983,0.614777399664203,0.509847498177459,0.619251694968492,0.507053149122652,0.482025899362065,0.0108667055891017
"43",0.042,0.484176791670781,0.609535001314252,0.609854671375377,0.615164298270075,0.508337583630646,0.619788906480769,0.505510365788101,0.483246478506844,0.0112468687463039
"44",0.043,0.48233894819294,0.609977960201539,0.610381189219306,0.615553259111732,0.506836877485376,0.620327793311448,0.503977032485373,0.484463060206732,0.0116282599495275
"45",0.044,0.480511232762796,0.610419113166619,0.610909167717385,0.615944277477924,0.505345364283964,0.620868349709442,0.502453133107043,0.485675652239276,0.0120108772144647
"46",0.045,0.478693629850826,0.610858453959226,0.611438600873916,0.616337348637196,0.503863028486416,0.621410569897276,0.500938651460565,0.486884262432574,0.0123947185494545
"47",0.046,0.476886123851241,0.611295976322851,0.611969482669873,0.616732467837856,0.502389854470097,0.621954448071022,0.499433571267942,0.488088898665568,0.0127797819554847
"48",0.047,0.475088699081743,0.611731673994981,0.612501807062901,0.617129630307953,0.500925826529417,0.622499978400245,0.497937876165406,0.489289568868337,0.0131660654261948
"49",0.048,0.473301339783286,0.612165540707333,0.613035567987305,0.617528831255239,0.499470928875495,0.623047155027936,0.496451549703073,0.490486281022385,0.0135535669478785
"50",0.049,0.471524030119827,0.612597570186093,0.613570759354038,0.617930065867135,0.498025145635835,0.623595972070452,0.494974575344617,0.491679043160941,0.0139422844994868
"51",0.05,0.469756754178083,0.613027756152164,0.614107375050703,0.61833332931071,0.496588460853988,0.624146423617453,0.493506936466928,0.492867863369256,0.0143322160526305
"52",0.051,0.46799949596728,0.613456092321404,0.614645408941533,0.618738616732641,0.495160858489221,0.624698503731841,0.492048616359776,0.494052749784906,0.0147233595715836
"53",0.052,0.466252239418913,0.613882572404885,0.615184854867399,0.619145923259187,0.493742322416183,0.625252206449697,0.490599598225463,0.495233710598096,0.0151157130132866
"54",0.053,0.464514968386482,0.614307190109136,0.61572570664579,0.619555243996157,0.492332836424557,0.625807525780217,0.489159865178483,0.496410754051965,0.0155092743273503
"55",0.054,0.462787666645249,0.614729939136397,0.616267958070815,0.619966574028876,0.490932384218724,0.626364455705651,0.487729400245173,0.497583888442896,0.0159040414560583
"56",0.055,0.461070317891981,0.615150813184885,0.616811602913193,0.620379908422162,0.489540949417414,0.626922990181239,0.48630818636336,0.498753122120832,0.016300012334372
