"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.15,4.25511491405907,4.29189262813443,4.29189262813443,4.28831288645851,4.24489313007697,4.2814221456022,4.25422125258914,3.97932217447368,3.96641813509376
"3",0.24,2.89999485377883,2.33139229786834,2.33139229786834,2.37640620484459,2.96195230346052,2.38342998452788,2.87239420193423,1.7833722739772,1.78593213769373
"4",0.42,3.03803918238373,2.60064063020552,2.60064063020552,2.59328263081157,3.03774769520257,2.59401893647715,3.05242578982696,2.45513857812829,2.45309231044433
"5",0.4,2.66215639890914,2.00717396044727,2.00717396044727,2.00499285925699,2.65962885939595,2.01175432053139,2.69615405235715,1.7345434497821,1.74639561538058
"6",0.46,3.48829679549318,3.29427937795822,3.29427937795822,3.2962429576277,3.62227145233627,3.29697522261131,3.43623788955255,3.30785065927309,3.30700604405497
"7",0.54,3.45447769758364,3.44211536011433,3.44211536011433,3.43810828926886,3.47009135111518,3.43265938371204,3.43105053813383,3.46383396929223,3.45895962940944
"8",0.79,2.94658677701384,2.66225321852877,2.66225321852877,2.6588066793361,3.10063678489973,2.66220460704979,2.94576789352624,2.63986139403862,2.63058432554471
