"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.058258072305449,0.058258072305449,0.060738136067565,0.0727201123704209,0.0680283742614521,0.0726118265403554,0.0680283742614522,0,0.913162466109297
"2",0.001,0.055885171788664,0.055885171788664,0.0595712335743882,0.0715099963307937,0.0650615548088757,0.0714982556627533,0.0650615548088756,0,0.908965983285483
"3",0.002,0.0535323083397433,0.0535323083397433,0.0584124762371795,0.0703075902807719,0.0621205689683653,0.0703920312145849,0.0621205689683653,0,0.904787184390134
"4",0.003,0.0511994710409446,0.0511994710409446,0.057261860286064,0.0691128915139864,0.059205400897406,0.069293150060938,0.059205400897406,0,0.90062606110572
"5",0.004,0.0488866489019814,0.0488866489019814,0.0561193819253027,0.0679258973050264,0.0563160346468531,0.068201609045532,0.0563160346468532,0,0.896482605061005
"6",0.005,0.0465938308594634,0.0465938308594634,0.054985037333086,0.0667466049092837,0.0534524541600938,0.067117404990549,0.0534524541600936,0,0.892356807830656
"7",0.006,0.0443210057763282,0.0443210057763282,0.0538588226613241,0.0655750115627936,0.0506146432722013,0.0660405346964621,0.0506146432722011,0,0.888248660934834
"8",0.007,0.0420681624412625,0.0420681624412625,0.0527407340354323,0.0644111144820725,0.0478025857090706,0.0649709949418591,0.0478025857090707,0,0.884158155838777
"9",0.008,0.0398352895681329,0.0398352895681329,0.0516307675541213,0.0632549108639594,0.0450162650865667,0.0639087824832709,0.0450162650865667,0,0.880085283952398
"10",0.009,0.0376223757953937,0.0376223757953937,0.0505289192891775,0.0621063978854481,0.0422556649096407,0.0628538940549905,0.0422556649096407,0,0.876030036629856
"11",0.01,0.0354294096855043,0.0354294096855043,0.0494351852852479,0.0609655727035262,0.0395207685714602,0.0618063263688984,0.03952076857146,0,0.871992405169144
"12",0.011,0.0332563797243312,0.0332563797243312,0.0483495615596183,0.0598324324550055,0.036811559352514,0.0607660761142789,0.0368115593525138,0,0.867972380811662
"13",0.012,0.0311032743205475,0.0311032743205475,0.0472720441019911,0.0587069742563537,0.0341280204197176,0.0597331399576393,0.0341280204197176,0,0.863969954741784
"14",0.013,0.0289700818050328,0.0289700818050328,0.0462026288742631,0.0575891952035261,0.0314701348255125,0.0587075145425276,0.0314701348255126,0,0.859985118086434
"15",0.014,0.0268567904302587,0.0268567904302587,0.0451413118102973,0.0564790923717925,0.0288378855069498,0.0576891964893451,0.0288378855069498,0,0.856017861914642
"16",0.015,0.0247633883696708,0.0247633883696708,0.0440880888156947,0.0553766628155634,0.0262312552847659,0.0566781823951595,0.0262312552847659,0,0.852068177237111
"17",0.016,0.0226898637170716,0.0226898637170716,0.043042955767564,0.0542819035682158,0.0236502268624584,0.0556744688335168,0.0236502268624584,0,0.848136055005766
"18",0.017,0.0206362044859889,0.0206362044859889,0.0420059085142887,0.0531948116419163,0.0210947828253427,0.0546780523542501,0.0210947828253427,0,0.84422148611332
"19",0.018,0.0186023986090433,0.0186023986090433,0.0409769428752916,0.0521153840274414,0.0185649056396054,0.0536889294832864,0.0185649056396055,0,0.840324461392806
