"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.0337079434917871,0.0337079434917871,0.0337079434917874,0.0860592936527243,0.0860592936527243,0.0860592936527243,0.0860592936527243,0.00014313415278439,0
"2",0.18,0.112090866695318,0.238077214635524,0.264312903946821,0.288443999753279,0.147339782819972,0.278851769826049,0.126865743633428,0.273355616171337,0.0972993266423831
"3",0.31,0.206053353299932,0.604276228335653,0.603457510709868,0.614484361391409,0.24934151212909,0.610905438503544,0.261519516759957,0.494614890165441,0.14593534307605
"4",0.32,0.125138550846293,0.385058222644281,0.42106145441569,0.421313205760763,0.124875045216711,0.425082265310506,0.120949657193674,0.415880604075561,0.12321082284634
"5",0.39,0.342864198230522,0.413617435651824,0.675086245963557,0.794754086305813,0.35243194606358,0.652129566407243,0.338094474599693,0.46215837848931,0.242369657441225
"6",0.47,0.295273178832526,0.428534216436893,0.574684841327508,0.621003711632185,0.353334129580363,0.5918149378153,0.339736132176547,0.473492112658735,0.249978226239291
"7",0.58,0.337264013404057,0.678956455219682,0.755918931647345,0.75627666046209,0.34055449617501,0.765029752745375,0.336252452754474,0.540713322868664,0.327375285171842
"8",0.62,0.599687537544034,0.896162467123145,0.839619457714571,0.841703541309946,0.603270475450261,0.835773954764521,0.605280637389913,0.603481064235095,0.427483717883495
