"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.699239586694835,-0.635369645118788,-0.635369645118786,-0.581015194069941,2.74948697097199,-0.655903864703807,0.681831793047543,1.29727085451873,0.725096948321359
"2",0.001,0.699662949225029,-0.625520941477616,-0.625520941477614,-0.571454595261885,2.73976312446889,-0.645934149212628,0.682569241615194,1.29680106312295,0.728332188512554
"3",0.002,0.70009737089086,-0.615700943787706,-0.615700943787706,-0.561922238720152,2.73007526663833,-0.635993512158749,0.683316112462227,1.29632715724332,0.731558967681673
"4",0.003,0.700542841897638,-0.605909648835315,-0.605909648835313,-0.552418120779918,2.72042338578711,-0.626081950173607,0.684072396315582,1.29584914145141,0.734777283982272
"5",0.004,0.700999352390299,-0.596147053385271,-0.596147053385268,-0.542942237752223,2.71080747015011,-0.616199459866297,0.684838083845097,1.29536702034833,0.73798713555925
"6",0.005,0.701466892452922,-0.586413154180796,-0.586413154180794,-0.533494585923725,2.70122750788969,-0.606346037823339,0.685613165663011,1.29488079856497,0.741188520548784
"7",0.006,0.701945452108133,-0.576707947943307,-0.576707947943307,-0.524075161556493,2.691683487095,-0.596521680608504,0.686397632323413,1.29439048076235,0.7443814370783
"8",0.007,0.702435021316615,-0.567031431372175,-0.567031431372173,-0.514683960887747,2.6821753957814,-0.586726384762543,0.687191474321789,1.29389607163184,0.74756588326641
"9",0.008,0.702935589976477,-0.557383601144535,-0.557383601144533,-0.505320980129627,2.67270322188972,-0.576960146803013,0.687994682094407,1.29339757589549,0.750741857222863
"10",0.009,0.703447147922758,-0.547764453915047,-0.547764453915047,-0.495986215468956,2.66326695328563,-0.567222963224006,0.688807246017859,1.29289499830631,0.753909357048493
"11",0.01,0.70396968492682,-0.538173986315688,-0.538173986315685,-0.486679663066972,2.65386657775895,-0.557514830495939,0.689629156408491,1.29238834364852,0.757068380835177
"12",0.011,0.704503190695767,-0.528612194955533,-0.528612194955532,-0.477401319059109,2.64450208302301,-0.547835745065331,0.69046040352184,1.29187761673797,0.760218926665768
"13",0.012,0.705047654871874,-0.519079076420492,-0.51907907642049,-0.468151179554706,2.63517345671384,-0.538185703354532,0.691300977552112,1.29136282242229,0.763360992614057
"14",0.013,0.70560306703201,-0.509574627273113,-0.509574627273112,-0.45892924063677,2.62588068638961,-0.528564701761512,0.692150868631616,1.2908439655813,0.76649457674473
