"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.0326206524685275,0.0326206524685275,0.0326206524685278,0.0590972019431245,0.0590972019431245,0.0590972019431245,0.0590972019431245,0.000166080761896892,0
"2",0.11,0.0144299431805983,0.0144299431805983,0.0166452739351714,0.0447479702133436,0.0540596966641896,0.061430823396088,0.0540596966641895,0.000189303868671705,0
"3",0.21,0.0784804975181401,0.0784804975181401,0.0433171449106641,0.10516167466635,0.261837208709739,0.112696497365985,0.261837208709738,0.000159522353341315,0
"4",0.35,0.0859598872373323,0.0859598872373323,0.115990746832924,0.130618330683792,0.0982161492399811,0.108306382292041,0.0982161492399809,0.000165702818385394,0
"5",0.44,0.0644215817980408,0.0644215817980408,0.0600404145890506,0.0804169219906773,0.10316005424495,0.062748519052151,0.10316005424495,0.000147692289871921,0
"6",0.46,0.0866038931001467,0.0866038931001467,0.0282772442757143,0.0638989870106107,0.0862465452714715,0.0401880652995675,0.0862465452714715,0.000183104088951701,0
"7",0.67,0.279711678629301,0.279711678629301,0.113639716881819,0.189783412440881,0.290588284242988,0.0372174263139046,0.290588284242987,0.000246673883219016,0
"8",0.7,0.334410435125102,0.334410435125102,0.2023043323003,0.106925688140074,0.423280652532011,0.207869211726924,0.423280652532011,0.000133530647008298,0
