"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.36,2.51562565924924,1.83796823110813,1.83796823110813,1.87754976515205,2.51456447472011,1.87574913676702,2.5400731283425,2.26900272396532,1.53684375491248
"3",0.39,2.30964365775137,2.88188434506014,2.88188434506014,2.89670515005646,2.28965399415218,2.8847212384727,2.30912610635902,3.39576792315349,2.30672580652315
"4",0.5,2.17491006960277,2.83996992383501,2.83996992383501,2.83869701063925,2.1600800220222,2.85294263507756,2.14892967862603,2.75455951461125,1.9568873148253
"5",0.42,1.57287618069361,3.10830587969251,3.10830587969251,3.11789101861505,2.05595911470147,3.11102394252275,1.57008687733863,2.82798138107616,1.54434550821524
"6",0.41,2.121813802139,2.66645493985974,2.66645493985974,2.65732728864014,2.20461544021948,2.65341554570728,2.14196497412546,2.55848988383096,2.01900497043207
"7",0.54,1.77629159221447,2.71351069271115,2.71351069271115,2.69693124406139,1.81250960011457,2.71380526479471,1.77407697057538,2.48663542083362,1.73715269483122
"8",0.62,1.92115790322492,2.17238343329465,2.17238343329465,2.18463696175704,1.92585722458656,2.17523002712643,1.91640233934075,2.35424756167784,1.85469784166539
