"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.0938360220753827,0.0938360220753827,0.0938360220753831,0.094296872652162,0.094296872652162,0.094296872652162,0.094296872652162,0,0.412997151312166
"2",0.21,0.319993937625553,0.247712926106786,0.231656198031538,0.230695779258473,0.461068164873563,0.238816429948623,0.36160899399712,0.223632946434408,0.31256282987126
"3",0.31,0.527689615699756,0.550095662097154,0.404990999909641,0.436196805866236,0.545817961945887,0.397022104001343,0.548057123530785,0.319344719963137,0.428422716780035
"4",0.33,0.641628343419803,0.694062233305488,0.557948752081228,0.555976281148482,0.696710639214099,0.570436893067564,0.69169054078778,0.401826244494732,0.68778004407895
"5",0.54,0.767849018189769,0.696329206804646,0.583295720803159,0.612600386990485,0.897452864543194,0.593179621476808,0.89807244366435,0.630206746563458,0.68155180034932
"6",0.53,0.930976172969815,0.616547970857981,0.63774881623954,0.634252596500561,0.910396217906964,0.662277581767861,0.906343663130851,0.529718034858187,0.911625408281965
"7",0.41,0.836087814691868,0.489239126611623,0.466425756396729,0.502630182606348,0.906976654180183,0.502302035672818,0.908101726555148,0.291333965339483,0.742800659649029
"8",0.67,0.699082165810637,0.797995806602856,0.722410687126409,0.739924734660107,0.705725904937269,0.727434306521917,0.704726726089115,0.725074001637294,0.824992617975322
