"","MISSPROP","PS","CCS","MARG","SCI","SCIMI","MI","MIMI","PRAGMATIC_MU","PRAGMATIC_MC"
"1",0,0.0354745778450008,0.0196567440495906,0.0231716799423671,0.077063788896969,0.0901791184270357,0.0763951882225953,0.0872547984367883,-0.00529973621595693,0.00334848498393004
"2",0.001,0.0356746462048877,0.0216193003096187,0.0248284959652231,0.078335703723584,0.0901985197122985,0.0777864062855115,0.0872271861774109,-0.00322584506815285,0.00372510600634321
"3",0.002,0.0358767010217136,0.0235791175166179,0.0264857250613448,0.0796100357149474,0.0902202136172875,0.0791786087451485,0.0872023758371732,-0.00115574100503142,0.00410214341070566
"4",0.003,0.0360807435812439,0.0255361857667006,0.0281433606963232,0.0808867794807339,0.0902442023947347,0.0805717890532876,0.0871803678049297,0.000910572460926518,0.0044795994206042
"5",0.004,0.036286775170748,0.0274904951013486,0.0298013962894651,0.0821659295850556,0.0902704883066355,0.0819659406171041,0.0871611624677071,0.00297309179752224,0.00485747627093564
"6",0.005,0.0364947970789266,0.0294420355072827,0.0314598252135426,0.0834474805461362,0.0902990736242267,0.0833610567989438,0.0871447602106432,0.00503181345278955,0.00523577620792106
"7",0.006,0.0367048105958396,0.0313907969163227,0.0331186407945389,0.0847314268359842,0.0903299606279655,0.0847571309160976,0.0871311614169285,0.00708673385493774,0.00561450148912096
"8",0.007,0.0369168170128309,0.0333367692052604,0.0347778363113959,0.0860177628800647,0.0903631516075054,0.0861541562405757,0.0871203664677428,0.00913784941230075,0.0059936543834489
"9",0.008,0.0371308176224535,0.0352799421957249,0.0364374049957581,0.0873064830569646,0.0903986488616716,0.0875521259988814,0.0871123757421938,0.0111851565132859,0.00637323717118562
"10",0.009,0.0373468137183913,0.0372203056540472,0.0380973400317122,0.0885975816980566,0.0904364546984366,0.0889510333717767,0.0871071896172533,0.0132286515263167,0.00675325214399196
"11",0.01,0.0375648065953826,0.0391578492911361,0.0397576345555334,0.0898910530871634,0.0904765714348942,0.0903508714940598,0.087104808467693,0.0152683307997871,0.00713370160492285
"12",0.011,0.0377847975491392,0.0410925627623396,0.0414182816554163,0.0911868914602101,0.0905190013972326,0.0917516334543262,0.0871052326660195,0.0173041906620015,0.00751458786843888
"13",0.012,0.0380067878762662,0.0430244356673203,0.0430792743712186,0.0924850910048846,0.0905637469207064,0.0931533122947383,0.0871084625824071,0.0193362274211293,0.00789591326042012
"14",0.013,0.0382307788741795,0.044953457549923,0.0447406056941918,0.0937856458602848,0.090610810349608,0.0945559010107901,0.087114498584631,0.0213644373651482,0.00827768011817727
"15",0.014,0.0384567718410222,0.0468796178980455,0.0464022685667152,0.0950885501165691,0.0906601940372379,0.0959593925510697,0.087123341037999,0.023388816761794,0.00865989079046342
"16",0.015,0.0386847680755797,0.0488029061435112,0.0480642558820276,0.0963937978146009,0.0907119003458746,0.0973637798170216,0.0871349903052824,0.0254093618585083,0.00904254763748606
"17",0.016,0.0389147688771932,0.05072331166194,0.0497265604839555,0.0977013829455896,0.0907659316467417,0.0987690556627065,0.087149446746644,0.0274260688823871,0.00942565303091727
"18",0.017,0.0391467755456723,0.0526408237726232,0.0513891751666403,0.0990112994507304,0.0908222903199766,0.100175212894562,0.0871667107195687,0.0294389340401293,0.00980920935390535
"19",0.018,0.0393807893812053,0.0545554317383941,0.0530520926742651,0.100323541220838,0.0908809787545966,0.101582244271156,0.087186782578789,0.0314479535179851,0.0101932190010848
"20",0.019,0.0396168116842684,0.0564671247655021,0.0547153057007732,0.101638102095976,0.0909419993484631,0.102990142502945,0.0872096626762125,0.0334531234817026,0.0105776843785854
"21",0.02,0.0398548437555339,0.0583758920034903,0.0563788068895943,0.10295497586509,0.0910053545082483,0.104398900252026,0.0872353513608461,0.0354544400764807,0.0109626079040436
"22",0.021,0.0400948868957765,0.0602817225450669,0.0580425888333596,0.104274156265625,0.0910710466493957,0.105808510131892,0.0872638489787208,0.0374518994269143,0.0113479920066099
"23",0.022,0.040336942405777,0.0621846054259827,0.0597066440736191,0.105595636983151,0.0911390781960843,0.107218964707173,0.0872951558728135,0.0394454976369452,0.0117338391269587
"24",0.023,0.0405810115862269,0.0640845296249071,0.0613709651005566,0.106919411650978,0.091209451581189,0.108630256493396,0.0873292723829699,0.0414352307898103,0.0121201517172967
"25",0.024,0.040827095737629,0.0659814840633051,0.063035544352701,0.108245473849765,0.0912821692462403,0.110042377956723,0.0873661988458233,0.0434210949479909,0.0125069322413706
"26",0.025,0.0410751961601982,0.0678754576053149,0.0647003742166363,0.109573817107139,0.0913572336413839,0.111455321513699,0.0874059355947154,0.0454030861531629,0.0128941831744751
"27",0.026,0.0413253141537587,0.0697664390576274,0.0663654470267103,0.110904434897289,0.0914346472253382,0.112869079530996,0.0874484829596135,0.0473812004261463,0.0132819070034597
"28",0.027,0.0415774510176421,0.0716544171693627,0.0680307550647376,0.112237320640574,0.0915144124653502,0.114283644325151,0.0874938412670268,0.0493554337668534,0.0136701062267362
"29",0.028,0.0418316080505812,0.0735393806319521,0.0696962905597045,0.11357246770312,0.0915965318371517,0.115699008162306,0.0875420108399223,0.0513257821542406,0.0140587833542846
"30",0.029,0.0420877865506045,0.0754213180790177,0.0713620456874686,0.11490986939641,0.0916810078249139,0.117115163257947,0.0875929919976396,0.0532922415462573,0.0144479409076592
"31",0.03,0.0423459878149262,0.0773002180862523,0.0730280125704554,0.116249518976875,0.0917678429211985,0.118532101776635,0.0876467850558016,0.0552548078797947,0.0148375814199942
"32",0.031,0.0426062131398387,0.079176069171304,0.0746941832773573,0.117591409645482,0.0918570396269121,0.119949815831745,0.0877033903262288,0.0572134770706399,0.0152277074360095
"33",0.032,0.0428684638205972,0.0810488597936555,0.0763605498228233,0.118935534547308,0.0919486004512546,0.121368297485192,0.0877628081168469,0.0591682450134218,0.0156183215120139
"34",0.033,0.0431327411513091,0.0829185783545099,0.0780271041671507,0.120281886771121,0.0920425279116691,0.122787538747162,0.0878250387315965,0.0611191075815646,0.0160094262159109
"35",0.034,0.0433990464248167,0.0847852131966743,0.079693838215975,0.121630459348954,0.0921388245337902,0.12420753157584,0.0878900824703411,0.0630660606272384,0.0164010241272019
"36",0.035,0.0436673809325802,0.0866487526044436,0.0813607438199517,0.122981245255667,0.0922374928513903,0.125628267877132,0.0879579396287714,0.0650090999813083,0.0167931178369892
"37",0.036,0.0439377459645583,0.0885091848034868,0.0830278127744416,0.124334237408514,0.0923385354063244,0.127049739504392,0.088028610498311,0.0669482214532871,0.0171857099479795
